SalePrice,Id
127896.23374339199,1461
136288.88095869924,1462
179805.6219262641,1463
200308.34764363692,1464
195698.37119424072,1465
162991.31369831564,1466
172112.65122299636,1467
158592.5621451121,1468
194154.93983496487,1469
123699.41289926847,1470
175429.96308803675,1471
94815.39449285348,1472
95224.76339973226,1473
135642.47954598948,1474
98933.25830956326,1475
351934.5501713602,1476
240391.88483851767,1477
302936.75823724415,1478
294604.75144271855,1479
445737.96566164005,1480
364399.77747580793,1481
205769.87777931333,1482
181294.56563934978,1483
162162.6674245608,1484
191518.50073989257,1485
192989.05266971438,1486
353619.47384276416,1487
209419.47478514072,1488
184744.4500999784,1489
235518.8631334217,1490
193751.36181918447,1491
93900.42482992161,1492
183955.97406259621,1493
343004.2449573139,1494
318830.657540933,1495
232427.1619727981,1496
175611.44963142675,1497
156984.21011890523,1498
165535.11255264824,1499
158183.42691612255,1500
176500.7603916196,1501
137429.06839826237,1502
268306.77671647107,1503
233857.2507525192,1504
232359.2251637968,1505
189864.49226428426,1506
246873.18346637706,1507
201796.34999228668,1508
157401.8105390081,1509
148401.77253919336,1510
136949.67823630047,1511
166912.91150267157,1512
144210.1058050441,1513
137292.29324675654,1514
187933.52718653277,1515
150813.2207513177,1516
170593.65869576868,1517
129725.05686685312,1518
223757.6606938208,1519
124837.57640620552,1520
125890.74405971679,1521
174803.9056127213,1522
114080.13077087101,1523
127663.88085391918,1524
120639.0153307693,1525
103832.94638700956,1526
105207.14139421956,1527
136855.99839626826,1528
159491.31347509075,1529
170536.61881743325,1530
114211.02188044642,1531
97340.08339201746,1532
152290.37353375537,1533
125107.5661963816,1534
158902.20635422273,1535
119459.46639312802,1536
63805.348359350646,1537
131050.59440224759,1538
142633.89439836115,1539
78890.37508366458,1540
143171.71500912457,1541
110286.78365095524,1542
171345.3696398957,1543
80877.62078452425,1544
108877.430450512,1545
150804.76957882196,1546
134522.8225817757,1547
136992.9222144693,1548
118068.1437748161,1549
137897.84240100082,1550
105101.30794549859,1551
141063.73056366574,1552
159114.52277602744,1553
116303.32748208285,1554
176586.68168425845,1555
76898.11563259942,1556
95998.24801977907,1557
96396.77212400231,1558
69319.68592744373,1559
138497.22437946787,1560
109734.66636294163,1561
134307.0304918138,1562
120555.11193464007,1563
169946.77492671937,1564
167214.95592438028,1565
258837.9768190568,1566
75475.85047765532,1567
249747.0175620577,1568
141108.8520902613,1569
143823.53532587155,1570
111402.59845474901,1571
143674.75068988747,1572
186790.15301260247,1573
115346.86843970534,1574
239940.31888316607,1575
257419.39772629717,1576
170115.24758042028,1577
147078.3788969164,1578
160135.02751282943,1579
190115.98399053057,1580
154261.42522467926,1581
129345.32967914942,1582
279238.22188236733,1583
220831.3251783231,1584
132714.65404316803,1585
57918.036265190334,1586
95213.48777491463,1587
162962.97302285567,1588
96116.09308572442,1589
129689.47442617308,1590
92538.21298180964,1591
113257.68366300709,1592
126993.26036766678,1593
106674.40720869956,1594
126143.72856431923,1595
226710.82940260292,1596
194850.13179318453,1597
214482.6659523333,1598
163894.93829998054,1599
157144.82724432458,1600
53183.82507976872,1601
113533.08557749123,1602
52489.522171844066,1603
271913.12417298666,1604
225471.8261313095,1605
165753.38920648067,1606
155767.07648851714,1607
218205.58616848837,1608
174598.02466036,1609
144358.5481813077,1610
125149.66649414638,1611
171374.55059536448,1612
165027.29330509878,1613
120555.69605106764,1614
91861.59775867165,1615
80604.0019625693,1616
89185.87665877622,1617
116062.77910069391,1618
135736.44974309905,1619
124573.30977279955,1620
123037.09180204272,1621
134760.32708352583,1622
261969.1167383841,1623
207878.74700798222,1624
116951.86908568641,1625
170339.80061632948,1626
201641.56955115995,1627
273172.1336896435,1628
182847.4750525334,1629
284002.0895296313,1630
222134.6339614276,1631
249421.16511815542,1632
165673.70852202113,1633
181574.4048610525,1634
169726.70700791778,1635
