SalePrice,Id
125758.69018946317,1461
168781.3227758589,1462
188592.63017278322,1463
207465.16556918705,1464
186293.37850768463,1465
168249.6920395887,1466
172419.28497935444,1467
159976.2116111706,1468
206800.50897411403,1469
112715.7426153,1470
190030.2580486045,1471
100822.05723655719,1472
103178.8851791101,1473
159747.36666435705,1474
112617.14841427853,1475
369434.055257113,1476
253455.6282113742,1477
309649.4870500557,1478
320171.3925768311,1479
459522.84615674056,1480
328842.48220154445,1481
212399.60479376014,1482
189874.39424587987,1483
158928.81867604563,1484
187331.60413344094,1485
196911.6614858264,1486
331909.73178202234,1487
247642.83000625836,1488
203272.06837006574,1489
253119.88364275402,1490
193348.12267956947,1491
93156.2432163109,1492
194509.96165985943,1493
285295.39960835763,1494
284973.36316347163,1495
238832.00368133458,1496
184313.21998950653,1497
162344.90903607893,1498
158604.92815832119,1499
153858.55538132676,1500
167035.4840606165,1501
147498.14010259561,1502
308338.46130042063,1503
243605.1586504385,1504
233854.42766989343,1505
186408.4683291692,1506
237225.69786337164,1507
206102.34527128105,1508
158250.57989166956,1509
140962.49365648,1510
142193.42949808453,1511
172719.8142152057,1512
145090.8366205537,1513
161294.5760318166,1514
194826.95480780973,1515
163316.68753741827,1516
182685.84789613844,1517
135790.01239979843,1518
208399.59942443707,1519
125855.83032840247,1520
134414.38020322553,1521
178604.90108053212,1522
108158.20455875428,1523
136547.50519602856,1524
125296.57504517763,1525
122208.44647290945,1526
104463.78800269806,1527
135530.14050239677,1528
150772.57571929804,1529
174921.86641962454,1530
106604.55828984416,1531
97683.02245031507,1532
151059.2964822234,1533
127235.00437603456,1534
158913.15742583235,1535
114661.63056554609,1536
73277.21588054304,1537
130671.35025865195,1538
155119.47078724444,1539
103926.44191553819,1540
143954.15259699555,1541
146783.69597200167,1542
192827.4344947146,1543
87189.59251511711,1544
133423.00536535218,1545
155304.43108634444,1546
141250.2004798475,1547
153059.99254023196,1548
130414.59359207175,1549
148206.44126147067,1550
115199.62796725139,1551
130367.05898419162,1552
140660.54305986105,1553
107634.58848988081,1554
188646.98337354526,1555
88929.02107323441,1556
115614.07307638087,1557
103568.38348482836,1558
77455.59790867343,1559
153580.93407212984,1560
115793.38129045692,1561
129633.39208478379,1562
112102.8611916279,1563
171392.8403673702,1564
158490.27635859762,1565
284320.5358860963,1566
72413.48274110204,1567
236889.01395913135,1568
129644.7284959325,1569
144796.1708457201,1570
123095.66031801548,1571
140065.98023883792,1572
276868.5446041567,1573
114680.54811089383,1574
233342.8335708692,1575
243209.22235664638,1576
182604.58003040293,1577
147965.03287734848,1578
145851.69616107846,1579
196952.53815023744,1580
150763.124988611,1581
124724.48355359636,1582
282479.85122189176,1583
215350.9952188088,1584
136342.0127511081,1585
58053.14427540464,1586
100661.43096941164,1587
147981.37694009813,1588
102761.52844398083,1589
139232.87664749697,1590
86288.11027364868,1591
118989.52328160367,1592
133309.39853456436,1593
132961.57642461106,1594
125976.27511830967,1595
228406.96178421978,1596
199076.41437038485,1597
221929.67130344152,1598
193088.94328188917,1599
174442.80745805128,1600
58685.72570255644,1601
120756.75346963748,1602
69653.46237036645,1603
253657.20283383064,1604
234506.32586950393,1605
178582.34505250305,1606
186443.20985284465,1607
212472.4198740655,1608
182017.80691991086,1609
141617.25724158518,1610
140130.56555160665,1611
180929.27137598136,1612
161975.5733667588,1613
126678.98616750106,1614
93996.33939034748,1615
79721.14869147148,1616
101951.18421775222,1617
118053.31895529978,1618
137367.9113132954,1619
168417.08730919898,1620
141654.33491188244,1621
134280.87528370286,1622
256384.63399638957,1623
208848.03747085016,1624
129619.44803958562,1625
173729.82940857642,1626
191333.07139102314,1627
286687.93034136854,1628
170874.23378596717,1629
324071.9629953912,1630
206898.14101440506,1631
236413.3959150796,1632
162394.28391190676,1633
182258.8591913772,1634
179344.43449520922,1635
155442.8513074651,1636
194704.6961828545,1637
190588.78084004114,1638
186231.72422826872,1639
251024.62309074696,1640
178804.79521620905,1641
257825.25455330304,1642
217231.16085089228,1643
243104.52658217296,1644
186358.3052101477,1645
158349.57618916148,1646
163411.9856149013,1647
124516.03467807586,1648
136197.37465673315,1649
115232.54141163426,1650
120748.13750664485,1651
102645.19854967037,1652
106028.47889106303,1653
147062.9977733428,1654
138572.83622075515,1655
146348.32149168168,1656
148566.19612854562,1657
145651.86807562612,1658
122173.05165277662,1659
155613.9671554814,1660
266725.6718330076,1661
424436.2826259623,1662
397612.07407117257,1663
433949.75200802076,1664
330300.58109925734,1665
382925.06631553225,1666
420351.9180654066,1667
362149.7574416717,1668
328056.27255700866,1669
378600.66441849986,1670
272742.10521802,1671
380360.33857158705,1672
281796.17717199377,1673
252278.82559369088,1674
209155.6326540019,1675
202781.22715626462,1676
235090.59794896955,1677
421560.35622138926,1678
408105.26685838285,1679
345142.8604288493,1680
270394.2503900459,1681
335265.17225837085,1682
183900.38350433912,1683
177370.8545127127,1684
175604.3683595102,1685
167368.21200434852,1686
167865.73231140996,1687
191358.83862709452,1688
195149.85940457627,1689
199047.1267462683,1690
185534.38582792695,1691
276147.8043319365,1692
162522.91944082768,1693
178358.56495195467,1694
154402.96142413255,1695
256900.74117214387,1696
162695.62478412714,1697
351723.21194007545,1698
300539.0461732723,1699
250956.22986450265,1700
275585.7614957016,1701
246854.78909729986,1702
243490.14204177656,1703
290015.42814797314,1704
260397.1525484325,1705
393539.3716512336,1706
225649.4166043717,1707
211715.90530557153,1708
270450.3549800133,1709
225894.7524410512,1710
292496.67054927966,1711
253867.58974389508,1712
293227.6247596357,1713
232325.3226902081,1714
218484.9291638589,1715
190443.57485661568,1716
169438.09313611695,1717
139018.54994658113,1718
207478.67547122223,1719
243901.39562423778,1720
167821.61367265193,1721
131215.37719365905,1722
162816.57774291112,1723
197564.67376506986,1724
232494.29941119795,1725
178005.9732667509,1726
156652.16264154922,1727
162856.3704193494,1728
169610.9127876592,1729
185729.70269496014,1730
117238.93926129353,1731
121146.55831474916,1732
117784.1611949955,1733
122250.84420993703,1734
127166.36010652913,1735
105491.25323343852,1736
350539.5047940458,1737
262674.1420361588,1738
176080.1879377563,1739
205850.17064320075,1740
197976.2276187141,1741
167530.2916000096,1742
178715.31606411337,1743
293597.80872428237,1744
247004.98467957875,1745
194479.1154906842,1746
223585.89480095205,1747
196823.7146145362,1748
140830.00704313212,1749
133236.8587393314,1750
252896.2850007852,1751
115523.41117782387,1752
143755.99153675308,1753
195453.9664907467,1754
170505.09370775888,1755
120427.04778360522,1756
118572.27455977416,1757
142816.15750888136,1758
165852.7811992551,1759
162949.91518097982,1760
163799.1215111341,1761
176429.6104835133,1762
191863.50489003593,1763
112374.02041136342,1764
169076.38209583875,1765
180598.4953516714,1766
238223.20179054057,1767
137601.7153968004,1768
189907.80981406584,1769
148518.86132004193,1770
139001.42275846837,1771
139623.11886523472,1772
130520.47743361673,1773
145423.6281454294,1774
137115.7141598842,1775
125074.7948814171,1776
110499.59526328095,1777
135095.72261645328,1778
115709.10589697637,1779
167286.20649430048,1780
130176.1415325401,1781
79150.11776957252,1782
142978.4096312594,1783
95361.4188739328,1784
131587.41604716293,1785
145235.9830974916,1786
131881.536514469,1787
47200.407297398866,1788
106545.334265263,1789
73185.0289751436,1790
181688.42133991027,1791
164716.17893074243,1792
130255.93322757076,1793
132368.8707700534,1794
140264.83734447273,1795
119244.05752969805,1796
121278.66863478582,1797
124136.48840679531,1798
105181.72072261067,1799
125901.3406481963,1800
122388.50757322788,1801
146473.59533074242,1802
145298.7409166499,1803
147383.54873022132,1804
138424.71984714098,1805
123273.93822571205,1806
139476.15626064167,1807
127506.56957140648,1808
114776.5793440578,1809
137129.62779877105,1810
95203.67366147556,1811
97952.78372595705,1812
128667.95855863208,1813
90253.05110876208,1814
50185.06887820661,1815
100347.26459689788,1816
113112.45069813945,1817
159104.627004822,1818
127660.82438510185,1819
44932.81445259551,1820
117761.41302888285,1821
149454.68871849225,1822
36588.42028463562,1823
134038.0122370766,1824
122607.45115296202,1825
111090.04650669366,1826
111104.16416872262,1827
147535.49299527158,1828
127147.31775787783,1829
146420.649578609,1830
143328.35188621524,1831
93816.11222718698,1832
138348.11309492483,1833
118473.787760771,1834
112359.44133375115,1835
131638.01248394404,1836
85072.1586810775,1837
129360.44455964217,1838
76461.81076442331,1839
138806.33369396013,1840
139626.0636271868,1841
79733.55516670772,1842
151779.0641082011,1843
140632.468090152,1844
147259.3607326464,1845
157436.0735755427,1846
172765.36380263563,1847
53436.2843217951,1848
107969.1075440127,1849
118565.89223164937,1850
159867.04797137523,1851
120848.03934587956,1852
117978.95904903101,1853
164323.61535611673,1854
158628.52341849206,1855
215327.42602667178,1856
147044.7986122583,1857
143681.60595607784,1858
124982.50241762766,1859
159979.74915809688,1860
124298.32502036636,1861
312857.6601551507,1862
281399.21251868346,1863
281568.9681456793,1864
328844.1550605144,1865
351043.68977812974,1866
226927.98254684955,1867
312204.6951035566,1868
207388.33058502138,1869
222857.2182300955,1870
261112.27213326306,1871
178640.06422923208,1872
255230.70997272563,1873
154044.61185883632,1874
196766.69159023545,1875
193110.99955737253,1876
214136.2861299812,1877
205269.38944998122,1878
132325.14594111496,1879
134159.11966019598,1880
223244.32067281104,1881
243258.30669880836,1882
190006.92743653298,1883
205299.83660510316,1884
242173.7010726036,1885
300977.9340395357,1886
206137.97874642373,1887
260522.88400261095,1888
176401.63906288796,1889
119573.656067074,1890
138881.40734620963,1891
96078.76266380087,1892
120900.30863198444,1893
129037.64276965505,1894
138294.26580715502,1895
135301.122206674,1896
133081.88231232957,1897
116036.62761043085,1898
159044.09198994888,1899
141740.8872901292,1900
174847.64291722028,1901
148168.02874870566,1902
223941.15380321987,1903
